total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee
739.17,0,0,0
195.92,0,0,0
184.14,0,0,0
664.54,0,0,0
1347.5,0,0,0
322.53,0,0,0
1582.01,0,0,0
806.31,0,0,0
739.23,0,0,0
291.49,0,0,0
492.53,0,0,0
516.02,0,0,0
1702.22,0,0,0
966.68,0,0,0
1139.59,0,0,0
526.68,0,0,0
397.03,0,0,0
501.66,0,0,0
164.59,0,0,0
642.59,0,0,0
460.81,0,0,0
947.79,0,0,0
336.9,0,0,0
915.58,0,0,0
544.45,0,0,0
1632.83,0,0,0
1733.84,0,0,0
347.64,0,0,0
1231.71,0,0,0
255.52,0,0,0
1677.2,0,0,0
921.19,0,0,0
486.59,0,0,0
638.81,0,0,0
416.63,0,0,0
228.27,0,0,0
209.29,0,0,0
307.92,0,0,0
2140.83,0,0,0
1532.02,0,0,0
340.47,0,0,0
735.88,0,0,0
119.32,0,0,0
859.98,0,0,0
786.26,0,0,0
436.62,0,0,0
1034.87,0,0,0
2002.85,0,0,0
1560.31,0,0,0
388.12,0,0,0
833.04,0,0,0
779.22,0,0,0
688.05,0,0,0
161.54,0,0,0
240.87,0,0,0
915.94,0,0,0
878.02,0,0,0
638.81,0,0,0
1203.66,0,0,0
455.3,0,0,0
688.03,0,0,0
663.67,0,0,0
732.8,0,0,0
195.3,0,0,0
154.8,0,0,0
259.35,0,0,0
1877.45,0,0,0
1526.56,0,0,0
182.99,0,0,0
313.67,0,0,0
919.68,0,0,0
310.83,0,0,0
336.8,0,0,0
369.63,0,0,0
374.29,0,0,0
182.4,0,0,0
438.29,0,0,0
384.01,0,0,0
165.82,0,0,0
1119.81,0,0,0
1020.82,0,0,0
437.93,0,0,0
214.99,0,0,0
941.11,0,0,0
1254.14,0,0,0
913.33,0,0,0
441.23,0,0,0
830.36,0,0,0
1724.36,0,0,0
718.48,0,0,0
645.03,0,0,0
11.11,0,0,0
456.91,0,0,0
268.77,0,0,0
673.74,0,0,0
229.74,0,0,0
2434.56,0,0,0
414.85,0,0,0
400.8,0,0,0
462.01,0,0,0
102.18,0,0,0
592.82,0,0,0
668.17,0,0,0
1024.68,0,0,0
550.24,0,0,0
492.68,0,0,0
1117.91,0,0,0
880.38,0,0,0
735.37,0,0,0
550.24,0,0,0
1003.37,0,0,0
287.33,0,0,0
1230.31,0,0,0
870.08,0,0,0
1034.61,0,0,0
1470.48,0,0,0
511.05,0,0,0
550.24,0,0,0
788.33,0,0,0
645.03,0,0,0
667.38,0,0,0
344.84,0,0,0
281.07,0,0,0
722.01,0,0,0
770.03,0,0,0
1176.38,0,0,0
739.23,0,0,0
1473.12,0,0,0
734.96,0,0,0
319.41,0,0,0
237.25,0,0,0
611.35,0,0,0
1265.91,0,0,0
308.02,0,0,0
316.1,0,0,0
462.01,0,0,0
1117.91,0,0,0
306.4,0,0,0
430.02,0,0,0
159.7,0,0,0
298.47,0,0,0
619.23,0,0,0
816.16,0,0,0
735.15,0,0,0
1434.57,0,0,0
157.97,0,0,0
2986.57,0,0,0
1044.02,0,0,0
145.71,0,0,0
455.44,0,0,0
696.01,0,0,0
837.56,0,0,0
911.16,0,0,0
509.91,0,0,0
1233.69,0,0,0
263.32,0,0,0
890.49,0,0,0
417.61,0,0,0
1780.98,0,0,0
313.48,0,0,0
214.99,0,0,0
97.14,0,0,0
579.52,0,0,0
402.57,0,0,0
480.67,0,0,0
364.81,0,0,0
1032.05,0,0,0
440.18,0,0,0
496.33,0,0,0
155.55,0,0,0
902.66,0,0,0
179.66,0,0,0
519.35,0,0,0
1913.08,0,0,0
333.31,0,0,0
665.26,0,0,0
267.12,0,0,0
939.42,0,0,0
833.27,0,0,0
577.61,0,0,0
361.07,0,0,0
460.81,0,0,0
677.63,0,0,0
390.93,0,0,0
1430.93,0,0,0
688.48,0,0,0
617.37,0,0,0
1171.82,0,0,0
1010.62,0,0,0
1342.71,0,0,0
310.92,0,0,0
333.81,0,0,0
687.57,0,0,0
1835.41,0,0,0
667.98,0,0,0
2011.57,0,0,0
537.49,0,0,0
231.03,0,0,0
1068.89,0,0,0
101.35,0,0,0
268.32,0,0,0
917.06,0,0,0
105.41,0,0,0
882.29,0,0,0
490.67,0,0,0
365.52,0,0,0
512.39,0,0,0
623.77,0,0,0
374.98,0,0,0
265.62,0,0,0
645.97,0,0,0
346.54,0,0,0
9.98,0,0,0
529.48,0,0,0
1232.43,0,0,0
497.15,0,0,0
315.93,0,0,0
429.99,0,0,0
312.53,0,0,0
631.86,0,0,0
927.47,0,0,0
1000.51,0,0,0
569.62,0,0,0
263.27,0,0,0
182.18,0,0,0
1523.85,0,0,0
809.34,0,0,0
730.43,0,0,0
279.25,0,0,0
308.02,0,0,0
938.22,0,0,0
1920.06,0,0,0
797.31,0,0,0
373.09,0,0,0
61.21,0,0,0
1693.58,0,0,0
443.54,0,0,0
2239.62,0,0,0
660.27,0,0,0
451.32,0,0,0
254.95,0,0,0
638.81,0,0,0
1802.7,0,0,0
894.33,0,0,0
1149.57,0,0,0
1275.41,0,0,0
670.62,0,0,0
893.12,0,0,0
1130.22,0,0,0
217.39,0,0,0
537.49,0,0,0
1838.42,0,0,0
1097.17,0,0,0
1077.63,0,0,0
1602.82,0,0,0
577.61,0,0,0
422.56,0,0,0
1201.67,0,0,0
337.26,0,0,0
822.46,0,0,0
3105.45,0,0,0
1054.39,0,0,0
215.63,0,0,0
312.48,0,0,0
186.55,0,0,0
878.13,0,0,0
286.13,0,0,0
136.42,0,0,0
331.64,0,0,0
900.83,0,0,0
498.11,0,0,0
1133.94,0,0,0
261.81,0,0,0
890.43,0,0,0
270.8,0,0,0
1005.41,0,0,0
798.31,0,0,0
231.85,0,0,0
479.1,0,0,0
287.79,0,0,0
1594.52,0,0,0
258.39,0,0,0
494.6,0,0,0
322.5,0,0,0
1034.63,0,0,0
248.73,0,0,0
241.9,0,0,0
345.44,0,0,0
1040.94,0,0,0
181.24,0,0,0
304.16,0,0,0
1336.15,0,0,0
665.26,0,0,0
616.02,0,0,0
1436.97,0,0,0
203.12,0,0,0
627.11,0,0,0
2370.68,0,0,0
1561.82,0,0,0
145.09,0,0,0
1038.78,0,0,0
567.77,0,0,0
1160.1,0,0,0
269.55,0,0,0
1140.27,0,0,0
481.34,0,0,0
429.84,0,0,0
906.69,0,0,0
497.15,0,0,0
1097.18,0,0,0
1586.16,0,0,0
2467.38,0,0,0
1760.1,0,0,0
913.62,0,0,0
2106.66,0,0,0
333.69,0,0,0
1151.13,0,0,0
1356.85,0,0,0
518.19,0,0,0
214.99,0,0,0
184.81,0,0,0
733.65,0,0,0
515.92,0,0,0
985.36,0,0,0
1367.12,0,0,0
98.31,0,0,0
1231.98,0,0,0
987.27,0,0,0
554.42,0,0,0
160.92,0,0,0
383.79,0,0,0
426.3,0,0,0
184.81,0,0,0
565.74,0,0,0
539.42,0,0,0
1669.53,0,0,0
245.12,0,0,0
1077.73,0,0,0
1078.04,0,0,0
2570.19,0,0,0
588.19,0,0,0
295.87,0,0,0
316.28,0,0,0
623.6,0,0,0
45.98,0,0,0
274.65,0,0,0
1488.61,0,0,0
364.94,0,0,0
774.87,0,0,0
823.47,0,0,0
308.02,0,0,0
797.39,0,0,0
1074.98,0,0,0
2704.05,0,0,0
548.29,0,0,0
1944.77,0,0,0
394.17,0,0,0
233.19,0,0,0
2454.1,0,0,0
644.07,0,0,0
1305.47,0,0,0
2026.79,0,0,0
602.03,0,0,0
2336.66,0,0,0
924.13,0,0,0
358.33,0,0,0
188.14,0,0,0
990.55,0,0,0
770.33,0,0,0
161.93,0,0,0
808.5,0,0,0
397.72,0,0,0
793.09,0,0,0
902.66,0,0,0
223.31,0,0,0
481.34,0,0,0
1297.24,0,0,0
208.8,0,0,0
415.85,0,0,0
554.99,0,0,0
959.66,0,0,0
1478.06,0,0,0
192.54,0,0,0
267.56,0,0,0
397.72,0,0,0
1306.58,0,0,0
988.76,0,0,0
424.07,0,0,0
335.79,0,0,0
722.01,0,0,0
194.64,0,0,0
86.01,0,0,0
67.19,0,0,0
681.12,0,0,0
861.94,0,0,0
215.01,0,0,0
236.51,0,0,0
1336.86,0,0,0
1470.74,0,0,0
1724.39,0,0,0
932.6,0,0,0
358.33,0,0,0
269.46,0,0,0
84.27,0,0,0
483.48,0,0,0
739.03,0,0,0
267.93,0,0,0
408.48,0,0,0
333.81,0,0,0
3027.75,0,0,0
245.12,0,0,0
770.03,0,0,0
206.41,0,0,0
1176.38,0,0,0
746.48,0,0,0
1756.13,0,0,0
389.39,0,0,0
440.63,0,0,0
383.29,0,0,0
1236.88,0,0,0
777.9,0,0,0
486.59,0,0,0
2276.46,0,0,0
7.64,0,0,0
333.27,0,0,0
991.49,0,0,0
1780.98,0,0,0
843.96,0,0,0
424.92,0,0,0
660.28,0,0,0
669.58,0,0,0
819.75,0,0,0
541.59,0,0,0
1162.09,0,0,0
945.29,0,0,0
330.82,0,0,0
3201.6,0,0,0
2618.56,0,0,0
243.29,0,0,0
218.23,0,0,0
338.5,0,0,0
1578.44,0,0,0
840.86,0,0,0
1330.35,0,0,0
379.12,0,0,0
593.48,0,0,0
1024.69,0,0,0
497.33,0,0,0
112.51,0,0,0
344.02,0,0,0
1383.34,0,0,0
1238.24,0,0,0
784.78,0,0,0
283.29,0,0,0
1090.13,0,0,0
437.26,0,0,0
1965.1,0,0,0
728.06,0,0,0
984.07,0,0,0
749.96,0,0,0
862.44,0,0,0
1373.9,0,0,0
181.31,0,0,0
1478.06,0,0,0
829.84,0,0,0
1879.68,0,0,0
689.68,0,0,0
731.45,0,0,0
854.13,0,0,0
1794.56,0,0,0
585.91,0,0,0
314.79,0,0,0
165.01,0,0,0
962.68,0,0,0
947.07,0,0,0
689.82,0,0,0
793.19,0,0,0
397.72,0,0,0
1295.54,0,0,0
624.2,0,0,0
900.11,0,0,0
441.43,0,0,0
429.99,0,0,0
909.25,0,0,0
1971.25,0,0,0
670.89,0,0,0
539.81,0,0,0
255.52,0,0,0
585.91,0,0,0
676.12,0,0,0
280.45,0,0,0
807.25,0,0,0
367.09,0,0,0
485.85,0,0,0
285.28,0,0,0
1122.96,0,0,0
515.06,0,0,0
392.92,0,0,0
804.7,0,0,0
1054.46,0,0,0
2514.69,0,0,0
480.9,0,0,0
1881.33,0,0,0
352.86,0,0,0
414.55,0,0,0
976.51,0,0,0
1112.67,0,0,0
225.67,0,0,0
1510.71,0,0,0
1882.22,0,0,0
985.77,0,0,0
1095.45,0,0,0
1112.26,0,0,0
1696.06,0,0,0
565.17,0,0,0
823.49,0,0,0
656.89,0,0,0
534.74,0,0,0
1553.96,0,0,0
798.85,0,0,0
579.58,0,0,0
746.54,0,0,0
231.03,0,0,0
271.05,0,0,0
67.99,0,0,0
483.67,0,0,0
505.49,0,0,0
372.66,0,0,0
1361.37,0,0,0
911.57,0,0,0
576.82,0,0,0
676.99,0,0,0
63.88,0,0,0
363.69,0,0,0
695.2,0,0,0
1365.3,0,0,0
309.03,0,0,0
516.48,0,0,0
264.79,0,0,0
1047.46,0,0,0
1194.47,0,0,0
1802.7,0,0,0
104.68,0,0,0
240.67,0,0,0
184.81,0,0,0
882.29,0,0,0
174.11,0,0,0
722.01,0,0,0
229.97,0,0,0
1478.06,0,0,0
515.06,0,0,0
2128.07,0,0,0
835.26,0,0,0
641.69,0,0,0
235.05,0,0,0
1058.74,0,0,0
492.82,0,0,0
2049.86,0,0,0
459.47,0,0,0
1450.14,0,0,0
335.65,0,0,0
770.11,0,0,0
305.37,0,0,0
248.58,0,0,0
1122.92,0,0,0
248.01,0,0,0
2331.69,0,0,0
441.09,0,0,0
453.26,0,0,0
473.14,0,0,0
1754.37,0,0,0
676.46,0,0,0
549.42,0,0,0
172.74,0,0,0
182.06,0,0,0
172.01,0,0,0
385.01,0,0,0
539.54,0,0,0
298.35,0,0,0
1032.05,0,0,0
134.39,0,0,0
295.81,0,0,0
201.51,0,0,0
399.42,0,0,0
554.49,0,0,0
1769.27,0,0,0
462.01,0,0,0
186.55,0,0,0
826.73,0,0,0
1180.55,0,0,0
591.22,0,0,0
165.21,0,0,0
685.98,0,0,0
496.26,0,0,0
203.97,0,0,0
763.28,0,0,0
1100.43,0,0,0
329.16,0,0,0
1206.95,0,0,0
248.73,0,0,0
751.74,0,0,0
300.25,0,0,0
226.49,0,0,0
644.89,0,0,0
1017.71,0,0,0
240.67,0,0,0
521.76,0,0,0
2094.53,0,0,0
746.28,0,0,0
2081.46,0,0,0
773.88,0,0,0
1448.91,0,0,0
388.27,0,0,0
634.77,0,0,0
1684.23,0,0,0
522.98,0,0,0
105.35,0,0,0
322.51,0,0,0
225.32,0,0,0
1044.09,0,0,0
1196.56,0,0,0
1312.86,0,0,0
17.09,0,0,0
182.18,0,0,0
2023.84,0,0,0
124,0,0,0
541.59,0,0,0
430.02,0,0,0
1161.78,0,0,0
1215.27,0,0,0
676.99,0,0,0
1918.66,0,0,0
195.3,0,0,0
507.98,0,0,0
1579.65,0,0,0
708.71,0,0,0
1724.39,0,0,0
192.54,0,0,0
1461.06,0,0,0
833.54,0,0,0
110.33,0,0,0
932.84,0,0,0
169.97,0,0,0
1098.3,0,0,0
1015.49,0,0,0
1065.24,0,0,0
679.88,0,0,0
192.53,0,0,0
157.43,0,0,0
377.83,0,0,0
219.31,0,0,0
1122.92,0,0,0
172.01,0,0,0
204.3,0,0,0
514.2,0,0,0
63.58,0,0,0
740.26,0,0,0
240.67,0,0,0
2058.67,0,0,0
143.33,0,0,0
999.64,0,0,0
2642.69,0,0,0
347.02,0,0,0
396.14,0,0,0
353.23,0,0,0
549.7,0,0,0
812.71,0,0,0
850.16,0,0,0
381.86,0,0,0
1771.4,0,0,0
1044.93,0,0,0
10.85,0,0,0
862.44,0,0,0
760.18,0,0,0
702.37,0,0,0
655.77,0,0,0
493.72,0,0,0
1117.91,0,0,0
585.91,0,0,0
1579.65,0,0,0
1219.03,0,0,0
298.47,0,0,0
338.81,0,0,0
246.44,0,0,0
1398.13,0,0,0
1227.6,0,0,0
1691.83,0,0,0
1174.24,0,0,0
2960.69,0,0,0
527.01,0,0,0
742.13,0,0,0
397.72,0,0,0
775.98,0,0,0
679.88,0,0,0
278.52,0,0,0
1392.12,0,0,0
1343.78,0,0,0
1056.45,0,0,0
283.37,0,0,0
1275.26,0,0,0
1540.65,0,0,0
431.29,0,0,0
366.83,0,0,0
1149.47,0,0,0
226.49,0,0,0
520.79,0,0,0
1335.63,0,0,0
273.27,0,0,0
528.83,0,0,0
2116.99,0,0,0
1871.59,0,0,0
586.66,0,0,0
198.98,0,0,0
218.96,0,0,0
1119.81,0,0,0
2705.69,0,0,0
1064.2,0,0,0
652.37,0,0,0
1028.08,0,0,0
572.02,0,0,0
1332.37,0,0,0
418.91,0,0,0
10.18,0,0,0
494.37,0,0,0
976.51,0,0,0
141.09,0,0,0
91.92,0,0,0
1969.73,0,0,0
1707.82,0,0,0
459.79,0,0,0
1064.57,0,0,0
580.37,0,0,0
510.15,0,0,0
1353.46,0,0,0
1770.84,0,0,0
154.02,0,0,0
996.63,0,0,0
486.59,0,0,0
1069.48,0,0,0
326.91,0,0,0
1693.95,0,0,0
2393.59,0,0,0
1625.33,0,0,0
569.41,0,0,0
817.48,0,0,0
702.71,0,0,0
324.41,0,0,0
301.02,0,0,0
433.95,0,0,0
1289.9,0,0,0
377.83,0,0,0
498.96,0,0,0
1262.64,0,0,0
919.21,0,0,0
1130.71,0,0,0
217.92,0,0,0
1678.25,0,0,0
648.24,0,0,0
314.86,0,0,0
845.91,0,0,0
698.12,0,0,0
396.62,0,0,0
215.32,0,0,0
590.8,0,0,0
243.29,0,0,0
197.74,0,0,0
217.16,0,0,0
246.72,0,0,0
1016.1,0,0,0
463.74,0,0,0
656.83,0,0,0
520.66,0,0,0
110.88,0,0,0
759.22,0,0,0
316.48,15,0,0
200.29,0,0,0
1920.06,0,0,0
147.58,0,0,0
369.61,0,0,0
786.21,0,0,0
247.23,0,0,0
490.48,0,0,0
198.3,0,0,0
204.83,0,0,0
999.64,0,0,0
283.29,0,0,0
430.63,0,0,0
301.85,0,0,0
482.35,0,0,0
294.66,0,0,0
121.65,0,0,0
179.87,0,0,0
243.7,0,0,0
1946.91,0,0,0
1253.91,0,0,0
653.98,0,0,0
269.2,0,0,0
1023.96,0,0,0
949.03,0,0,0
1760.24,0,0,0
468.73,0,0,0
186.03,0,0,0
114.66,0,0,0
131.74,0,0,0
1773.4,0,0,0
1535.61,0,0,0
1060.04,0,0,0
1556.06,0,0,0
341.09,0,0,0
962.68,0,0,0
1423.54,0,0,0
480.29,0,0,0
191.64,0,0,0
1116.72,0,0,0
1419.47,0,0,0
270.8,0,0,0
997.89,0,0,0
472.29,0,0,0
1316.62,0,0,0
488.25,0,0,0
235.25,0,0,0
398.87,0,0,0
830.17,0,0,0
599.79,0,0,0
394.16,0,0,0
554.42,0,0,0
689.76,0,0,0
1115.98,0,0,0
927.11,0,0,0
1114.36,0,0,0
207.12,0,0,0
615.21,0,0,0
650.22,0,0,0
980.07,0,0,0
1983.71,0,0,0
2241.89,0,0,0
129.63,0,0,0
2390.94,0,0,0
611.32,0,0,0
284.26,0,0,0
317.9,0,0,0
644.99,0,0,0
674.11,0,0,0
266.59,0,0,0
940.67,0,0,0
176.62,0,0,0
149.14,0,0,0
357.7,0,0,0
825.96,0,0,0
693.16,0,0,0
470.21,0,0,0
577.61,0,0,0
796.42,0,0,0
962.68,0,0,0
166.33,0,0,0
2194.89,0,0,0
1218.75,0,0,0
306.4,0,0,0
296.74,0,0,0
199.5,0,0,0
1287.64,0,0,0
1505.41,0,0,0
735.37,0,0,0
2015.41,0,0,0
793.19,0,0,0
25.61,0,0,0
2390.51,0,0,0
624.22,0,0,0
1211.19,0,0,0
127.76,0,0,0
267.25,0,0,0
176.19,0,0,0
1368.61,0,0,0
2069.82,0,0,0
533.05,0,0,0
1084.57,0,0,0
1547.55,0,0,0
645.03,0,0,0
255.52,0,0,0
591.22,0,0,0
215.11,0,0,0
1717.05,0,0,0
1154.55,0,0,0
380.21,0,0,0
237.04,0,0,0
208.99,0,0,0
639.77,0,0,0
788.3,0,0,0
1737.78,0,0,0
243.29,0,0,0
2968.05,0,0,0
1327.82,0,0,0
312.53,0,0,0
1128.32,0,0,0
251.06,0,0,0
1669.65,0,0,0
1620.54,0,0,0
392.08,0,0,0
1305.64,0,0,0
276.62,0,0,0
328.11,0,0,0
561.46,0,0,0
492.11,0,0,0
988.49,0,0,0
336.94,0,0,0
470.66,0,0,0
755.66,0,0,0
662.49,0,0,0
1003.13,0,0,0
884.23,0,0,0
994.2,0,0,0
987.74,0,0,0
95.99,0,0,0
1218.11,0,0,0
522.04,0,0,0
79.67,0,0,0
734.34,0,0,0
982.69,0,0,0
2203.02,0,0,0
303.65,0,0,0
2286.86,0,0,0
492.68,0,0,0
1104.79,0,0,0
1347.5,0,0,0
1141.67,0,0,0
1802.7,0,0,0
607.26,0,0,0
417.97,0,0,0
600.56,0,0,0
877.87,0,0,0
631.58,0,0,0
799.71,0,0,0
416.6,0,0,0
2234.26,0,0,0
604.35,0,0,0
403.16,0,0,0
283.29,0,0,0
783.69,0,0,0
752.9,0,0,0
121.33,0,0,0
815.93,0,0,0
1347.37,0,0,0
446.8,0,0,0
547,0,0,0
518.19,0,0,0
2968.46,0,0,0
368.52,0,0,0
616.02,0,0,0
752.53,0,0,0
728.79,0,0,0
353.23,0,0,0
804.64,0,0,0
1042.54,0,0,0
365.52,0,0,0
565.17,0,0,0
701.59,0,0,0
2027.76,0,0,0
1043.64,0,0,0
630.89,0,0,0
1347.5,0,0,0
432.65,0,0,0
315.41,0,0,0
486.01,0,0,0
470.49,0,0,0
306.48,0,0,0
949.03,0,0,0
403.16,0,0,0
397.75,0,0,0
2185.69,0,0,0
391.22,0,0,0
1579.65,0,0,0
577.58,0,0,0
2298.52,0,0,0
949.03,0,0,0
246.41,0,0,0
142.86,0,0,0
741.83,0,0,0
1130.34,0,0,0
1004.33,0,0,0
207.27,0,0,0
663.52,0,0,0
2012.91,0,0,0
101.06,0,0,0
1030.73,0,0,0
813.91,0,0,0
405.39,0,0,0
487.24,0,0,0
191.9,0,0,0
1017.71,0,0,0
924.13,0,0,0
394.98,0,0,0
201.16,0,0,0
2239.62,0,0,0
1468.68,0,0,0
144.4,0,0,0
619.23,0,0,0
474.51,0,0,0
901.57,0,0,0
235.63,0,0,0
890.23,0,0,0
1291.2,0,0,0
718.48,0,0,0
248.58,0,0,0
653.98,0,0,0
132.81,0,0,0
339.13,0,0,0
135.98,0,0,0
396.59,0,0,0
862.44,0,0,0
1237.21,0,0,0
580.05,0,0,0
918.8,0,0,0
632.81,0,0,0
802.55,0,0,0
400.41,0,0,0
407.7,0,0,0
1131.57,0,0,0
735.15,0,0,0
862.43,0,0,0
617.19,0,0,0
264.92,0,0,0
307.24,0,0,0
1119.81,0,0,0
626.95,0,0,0
1562.19,0,0,0
396,0,0,0
770.03,0,0,0
516.02,0,0,0
1107.37,0,0,0
529.85,0,0,0
1233.42,0,0,0
1086.31,0,0,0
1051.45,0,0,0
990.64,0,0,0
682.69,0,0,0
302.07,0,0,0
412.04,0,0,0
892.35,0,0,0
198.69,0,0,0
1099.12,0,0,0
120.02,0,0,0
785.5,0,0,0
752.53,0,0,0
830.52,0,0,0
2010.4,0,0,0
556.26,0,0,0
223.4,0,0,0
745.72,0,0,0
638.81,0,0,0
722.64,0,0,0
316.91,0,0,0
537.53,0,0,0
784.78,0,0,0
649.39,0,0,0
320.47,0,0,0
583.9,0,0,0
211.05,0,0,0
550.24,0,0,0
895.85,0,0,0
525.11,0,0,0
156.24,0,0,0
1085.2,0,0,0
752.87,0,0,0
490.94,0,0,0
1402.94,0,0,0
114.98,0,0,0
193.51,0,0,0
1074.98,0,0,0
501.43,0,0,0
701.83,0,0,0
215.61,0,0,0
377.83,0,0,0
959.66,0,0,0
832.86,0,0,0
689.47,0,0,0
462.09,0,0,0
82.71,0,0,0
817.33,0,0,0
222.46,0,0,0
827.92,0,0,0
894.62,0,0,0
1060.04,0,0,0
2465.38,0,0,0
417.47,0,0,0
245.19,0,0,0
660.95,0,0,0
321.02,0,0,0
203.29,0,0,0
143.64,0,0,0
669.58,0,0,0
460.73,0,0,0
451.84,0,0,0
529.91,0,0,0
1468.68,0,0,0
722.01,0,0,0
497.15,0,0,0
336.37,0,0,0
1615.6,0,0,0
529.88,0,0,0
1070.25,0,0,0
429.33,0,0,0
734.12,0,0,0
336.31,0,0,0
323.15,0,0,0
630.66,0,0,0
1101.51,0,0,0
638.81,0,0,0
458.64,0,0,0
339.13,0,0,0
1373.38,0,0,0
149.14,0,0,0
613.96,0,0,0
214.83,0,0,0
1285.26,0,0,0
2249.99,0,0,0
960.32,0,0,0
453.26,0,0,0
698.12,0,0,0
592.28,0,0,0
941.11,0,0,0
239.55,0,0,0
314.86,0,0,0
731.99,0,0,0
387.01,0,0,0
1069.48,0,0,0
88.85,0,0,0
314.86,0,0,0
923.97,0,0,0
559.64,0,0,0
322.44,0,0,0
421.99,0,0,0
112.97,0,0,0
1828.62,0,0,0
1948.84,0,0,0
639.77,0,0,0
705.09,0,0,0
353.59,0,0,0
295.07,0,0,0
361.07,0,0,0
469.66,0,0,0
273.06,0,0,0
49.09,0,0,0
1044.02,0,0,0
2612.9,0,0,0
278.4,0,0,0
2960.69,0,0,0
2514.69,0,0,0
227.1,0,0,0
781.21,0,0,0
1017.31,0,0,0
661.51,0,0,0
511.24,0,0,0
1814.12,0,0,0
976.51,0,0,0
572.1,0,0,0
561.46,0,0,0
922.32,0,0,0
1265.6,0,0,0
1097.18,0,0,0
911.57,0,0,0
346.34,0,0,0
728.71,0,0,0
894.2,0,0,0
291.95,0,0,0
216.64,0,0,0
240.67,0,0,0
876.66,0,0,0
364.96,0,0,0
708.21,0,0,0
1000.5,0,0,0
620.11,0,0,0
3.01,0,0,0
201.51,0,0,0
442.69,0,0,0
336.14,0,0,0
2666.73,0,0,0
291.58,0,0,0
962.53,0,0,0
483.53,0,0,0
402.8,0,0,0
322.5,0,0,0
474.51,0,0,0
801.14,0,0,0
767.26,0,0,0
1289,0,0,0
347.54,0,0,0
440.18,0,0,0
503.54,0,0,0
278.73,0,0,0
509.05,0,0,0
482.07,0,0,0
703.32,0,0,0
507.71,0,0,0
1684.69,0,0,0
1340.59,0,0,0
678.61,0,0,0
302.11,0,0,0
960.75,0,0,0
333.69,0,0,0
651.11,0,0,0
387.03,0,0,0
752.48,0,0,0
428.57,0,0,0
701.39,0,0,0
335.1,0,0,0
1245.69,0,0,0
291.49,0,0,0
583.67,0,0,0
1993.69,0,0,0
789.97,0,0,0
572.1,0,0,0
640.34,0,0,0
516.02,0,0,0
165.82,0,0,0
171.99,0,0,0
82.28,0,0,0
574.73,0,0,0
2576.51,0,0,0
387.02,0,0,0
1890.97,0,0,0
1204.32,0,0,0
303.63,0,0,0
2002.2,0,0,0
2336.66,0,0,0
104.73,0,0,0
1413.39,0,0,0
835.53,0,0,0
640.49,0,0,0
1455.26,0,0,0
437.84,0,0,0
985.77,0,0,0
1083.19,0,0,0
3595.35,0,0,0
554.37,0,0,0
303.63,0,0,0
881.2,0,0,0
145.98,0,0,0
173.73,0,0,0
639.93,0,0,0
445.42,0,0,0
622.06,0,0,0
93.27,0,0,0
423.91,0,0,0
1295.2,0,0,0
71.72,0,0,0
1692.98,0,0,0
61.33,0,0,0
241.37,0,0,0
724.92,0,0,0
361.86,0,0,0
211.45,0,0,0
515.36,0,0,0
1347.5,0,0,0
1520.83,0,0,0
1853.29,0,0,0
709.72,0,0,0
322.53,0,0,0
1100.47,0,0,0
735.24,0,0,0
145.31,0,0,0
441.62,0,0,0
131.38,0,0,0
357.96,0,0,0
501.66,0,0,0
222.46,0,0,0
1367.12,0,0,0
705.02,0,0,0
848.04,0,0,0
305.86,0,0,0
1077.29,0,0,0
248.58,0,0,0
847.34,0,0,0
1060.04,0,0,0
179.16,0,0,0
364.35,0,0,0
462.01,0,0,0
861.29,0,0,0
79.85,0,0,0
552.56,0,0,0
516.03,0,0,0
240.78,0,0,0
174.7,0,0,0
537.49,0,0,0
1139.56,0,0,0
346.56,0,0,0
490.24,0,0,0
322.53,0,0,0
1031.05,0,0,0
1187.25,0,0,0
206.82,0,0,0
266.36,0,0,0
500.78,0,0,0
407.64,0,0,0
160.43,0,0,0
217.74,0,0,0
114.94,0,0,0
227.77,0,0,0
191.64,0,0,0
1203.35,0,0,0
190.75,0,0,0
679.88,0,0,0
223.58,0,0,0
471.39,0,0,0
455,0,0,0
215.61,0,0,0
830.94,0,0,0
821.99,32.29,0,0
284.31,0,0,0
627.76,0,0,0
588.12,0,0,0
585.91,0,0,0
794.82,0,0,0
862.44,0,0,0
2300.98,0,0,0
451.32,0,0,0
249.53,0,0,0
60.82,0,0,0
962.68,0,0,0
18.12,0,0,0
937.45,0,0,0
440.81,0,0,0
559.8,0,0,0
1806,0,0,0
651.52,0,0,0
522.87,0,0,0
1306.16,0,0,0
1171.82,0,0,0
492.68,0,0,0
161.26,0,0,0
1692.47,0,0,0
567.6,0,0,0
248.49,0,0,0
234.36,0,0,0
309.88,0,0,0
2514.69,0,0,0
705.24,0,0,0
806.5,0,0,0
427.06,0,0,0
635.87,0,0,0
223.4,0,0,0
678.86,0,0,0
1061.69,0,0,0
62.97,0,0,0
556.76,0,0,0
1022.47,0,0,0
52.73,0,0,0
24.12,0,0,0
741.83,0,0,0
741.83,0,0,0
1449.29,0,0,0
415.37,0,0,0
154.01,0,0,0
97.22,15,0,0
142.35,0,0,0
465.83,0,0,0
1170.85,0,0,0
641.87,0,0,0
395.05,0,0,0
881.2,0,0,0
234.16,0,0,0
547.25,0,0,0
204.66,0,0,0
1738.73,0,0,0
